"Model","Scenario","Region","Variable","Unit","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050"
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Secondary Energy|Electricity|Coal","EJ/yr",0.9602,"","","","",0.4605,0.1,0.0014,0.0012,0.001,0.0008
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Primary Energy|Oil","EJ/yr",6.9559,"","","","",5.9739,4.5301,3.2294,2.0669,1.4357,1.0895
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Primary Energy","EJ/yr",17.1642,"","","","",13.7655,10.9201,9.4074,8.5484,8.3586,8.1162
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Primary Energy|Coal","EJ/yr",4.4861,"","","","",2.0973,0.3746,0.0976,0.0896,0.0851,0.0779
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Primary Energy|Non-Biomass Renewables","EJ/yr",0.8267,"","","","",1.1309,1.7624,2.5381,3.0333,3.3196,3.4772
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Primary Energy|Biomass","EJ/yr",0.7199,"","","","",1.0223,1.263,1.4665,1.7731,2.0161,2.0971
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Secondary Energy","EJ/yr",12.6458,"","","","",10.6815,9.1339,8.1851,7.3444,7.0642,6.816
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Primary Energy|Biomass|Electricity","EJ/yr",0.56,"","","","",0.7151,0.757,0.8105,0.8617,0.8594,0.798
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","Japan","Emissions|Kyoto Gases","Mt CO2-equiv/yr",1273.4072,"","","","",878.8451,504.3499,275.768,138.2951,78.1349,41.3522
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Emissions|CO2","Mt CO2/yr",39878.5567,"","","","",33910.5771,29519.7891,24561.7031,19392.255,13590.2263,9046.6967
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Emissions|CH4","Mt CH4/yr",357.8966,"","","","",306.0651,286.8326,258.3791,226.9957,200.7067,189.7743
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Secondary Energy|Electricity|Gas","EJ/yr",27.1287,"","","","",30.2139,30.6728,28.1096,22.8605,17.0805,13.0528
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",29.178,"","","","",45.6108,71.3648,104.4787,141.0959,177.6876,211.2173
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Primary Energy|Gas","EJ/yr",142.6832,"","","","",147.6827,150.7629,149.6051,142.0004,131.8982,124.0153
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Secondary Energy|Electricity|Biomass","EJ/yr",1.1445,"","","","",1.1129,1.0377,0.9144,0.7254,0.4719,0.2271
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Secondary Energy|Electricity","EJ/yr",97.9615,"","","","",111.2638,129.5274,153.0281,183.301,215.0521,246.7783
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Secondary Energy|Electricity|Coal","EJ/yr",30.2614,"","","","",23.7668,15.0479,6.4868,3.0721,1.7326,1.9358
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Primary Energy|Oil","EJ/yr",194.0693,"","","","",203.2485,209.7489,213.3452,210.7426,199.6965,182.5692
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Primary Energy","EJ/yr",583.373,"","","","",568.6447,571.2681,584.638,611.2633,638.8195,668.7636
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Primary Energy|Coal","EJ/yr",148.2211,"","","","",100.752,64.6027,35.2453,23.6193,18.9054,18.9517
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Primary Energy|Non-Biomass Renewables","EJ/yr",29.7516,"","","","",46.7707,74.9723,113.6897,159.0189,206.6967,252.185
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Primary Energy|Biomass","EJ/yr",59.9112,"","","","",60.5174,60.1468,59.7857,60.4111,63.7501,71.1743
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Primary Energy|Biomass|Electricity","EJ/yr",3.464,"","","","",3.3465,3.1053,2.7124,2.1129,1.317,0.5726
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Emissions|Kyoto Gases","Mt CO2-equiv/yr",54302.3748,"","","","",46594.1406,41336.4301,35307.2541,29115.4247,22119.929,16876.4158
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Emissions|CO2","Mt CO2/yr",39240.8915,"","","","",30887.672,23184.8586,16052.2418,10394.818,5708.8308,1493.9818
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Emissions|CH4","Mt CH4/yr",362.1547,"","","","",289.5727,254.1561,231.6164,218.6402,208.6155,198.0378
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Secondary Energy|Electricity|Gas","EJ/yr",25.1154,"","","","",25.5771,20.7628,12.3877,10.3903,7.9723,6.2807
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",29.4214,"","","","",53.528,98.496,145.7138,186.2305,227.2008,263.0851
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Primary Energy|Gas","EJ/yr",129.9852,"","","","",128.9925,118.6712,97.7792,81.8734,66.436,57.5773
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Secondary Energy|Electricity|Biomass","EJ/yr",2.0729,"","","","",2.5067,3.0963,3.9431,5.1836,6.5982,7.9278
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Secondary Energy|Electricity","EJ/yr",99.6659,"","","","",110.1903,137.1622,174.4331,216.5906,259.0186,296.9261
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Secondary Energy|Electricity|Coal","EJ/yr",32.8221,"","","","",18.9975,4.586,0.145,0.0205,0.0141,0.0085
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Primary Energy|Oil","EJ/yr",185.6619,"","","","",189.054,191.1394,175.761,139.3972,104.1934,70.8637
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Primary Energy","EJ/yr",557.4826,"","","","",536.7039,533.097,532.2822,534.5243,551.9448,573.7522
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Primary Energy|Coal","EJ/yr",144.3853,"","","","",88.8158,35.559,9.6012,2.6962,2.2182,1.5548
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Primary Energy|Non-Biomass Renewables","EJ/yr",29.7076,"","","","",55.1169,105.9907,160.9074,207.4537,254.2823,295.9318
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Primary Energy|Biomass","EJ/yr",59.6738,"","","","",66.946,73.8923,80.0742,94.4837,116.0662,139.1391
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Secondary Energy","EJ/yr",435.1221,"","","","",441.9689,469.4075,482.628,481.2918,490.8459,505.39
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Primary Energy|Biomass|Electricity","EJ/yr",11.104,"","","","",13.9045,16.0689,18.0708,20.5103,22.8565,24.6229
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Emissions|Kyoto Gases","Mt CO2-equiv/yr",54203.209,"","","","",42751.7223,33731.0632,25852.494,19787.2514,14897.5964,10425.6392
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Emissions|CO2","Mt CO2/yr",1133.827,"","","","",843.6115,529.3699,332.2077,150.5739,45.457,-15.0541
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Emissions|CH4","Mt CH4/yr",1.2543,"","","","",0.9503,0.8616,0.8056,0.7742,0.7289,0.6848
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Secondary Energy|Electricity|Gas","EJ/yr",1.2427,"","","","",0.9376,0.621,0.2698,0.0991,0.0836,0.0658
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.7521,"","","","",1.1264,1.8096,2.5394,3.0327,3.4636,3.7454
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Primary Energy|Gas","EJ/yr",4.1414,"","","","",3.4641,2.7338,1.8385,1.0935,0.9065,0.8476
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Secondary Energy|Electricity|Biomass","EJ/yr",0.2287,"","","","",0.2866,0.2957,0.3312,0.3773,0.4014,0.3927
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Secondary Energy|Electricity","EJ/yr",3.7265,"","","","",3.4171,3.462,3.9011,4.424,4.8853,5.1222
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Secondary Energy|Electricity|Coal","EJ/yr",0.94,"","","","",0.4182,0.0647,0.0013,0.001,0.0007,0.0005
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Primary Energy|Oil","EJ/yr",7.7061,"","","","",6.9037,5.6371,4.4218,2.9442,2.0287,1.4371
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Primary Energy","EJ/yr",17.5298,"","","","",14.9366,12.5961,11.5096,10.48,10.3642,10.234
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Primary Energy|Coal","EJ/yr",3.982,"","","","",1.9183,0.3366,0.1236,0.1113,0.1129,0.0765
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Primary Energy|Non-Biomass Renewables","EJ/yr",0.7641,"","","","",1.1728,1.9293,2.7256,3.2561,3.72,4.0308
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Primary Energy|Biomass","EJ/yr",0.6874,"","","","",1.0485,1.3639,1.7037,2.2645,2.803,3.1013
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Secondary Energy","EJ/yr",12.9171,"","","","",11.7978,10.7658,10.0936,9.049,8.729,8.5132
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Primary Energy|Biomass|Electricity","EJ/yr",0.5919,"","","","",0.7362,0.7656,0.8709,1.0001,1.0595,1.0283
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","Japan","Emissions|Kyoto Gases","Mt CO2-equiv/yr",1283.1556,"","","","",934.3446,594.7805,389.2764,201.8582,94.3929,31.7029
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Emissions|CO2","Mt CO2/yr",39760.30566767707,"","","","",36875.15462574812,21459.43522330502,11433.08113710708,5574.367269386968,849.4643809772891,-2823.185628511862
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Emissions|CH4","Mt CH4/yr",356.1600036621094,"","","","",323.8869018554688,259.56689453125,214.8491973876953,191.3231964111328,171.6947937011719,156.7920989990234
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Secondary Energy|Electricity|Gas","EJ/yr",21.558102464,"","","","",19.787285232,24.096500224,25.112345152,37.9562066,42.203840284,50.13154145
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",24.39950090450781,"","","","",29.57781146029688,51.58914514337501,69.473921933,88.97441235000001,113.646131912,141.83171984
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Primary Energy|Gas","EJ/yr",128.221,"","","","",124.9685,125.5898984375,125.0535,143.97040625,148.2135,164.1835
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Secondary Energy|Electricity|Biomass","EJ/yr",1.847658432,"","","","",2.91221178140625,5.050593214,6.473762560000001,6.368274634,5.314715151000001,5.99610464
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Secondary Energy|Electricity","EJ/yr",102.832201728,"","","","",99.584966656,110.811496448,124.333400064,158.222401536,184.953192448,222.184996864
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Secondary Energy|Electricity|Coal","EJ/yr",40.538737664,"","","","",33.447161959375,10.59507213,1.88519349390625,2.568693939,2.401733958,2.930925576
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Primary Energy|Oil","EJ/yr",171.545703125,"","","","",179.730296875,150.04309375,118.5356015625,89.0730390625,63.97248046875,47.74394921875
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Primary Energy","EJ/yr",576.9728125,"","","","",561.707,509.9703125,471.13640625,469.7113125,461.2486875,484.48959375
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Primary Energy|Coal","EJ/yr",182.778203125,"","","","",152.25659375,80.656859375,43.9249609375,34.92158984375,24.827310546875,20.206169921875
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Primary Energy|Non-Biomass Renewables","EJ/yr",24.39950090450781,"","","","",29.57781146029688,51.58914514337501,69.473921933,88.97441235000001,113.646131912,141.83171984
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Primary Energy|Biomass","EJ/yr",59.146041015625,"","","","",63.89139050292969,94.244978515625,106.0718515625,103.84884765625,102.592939453125,101.50873828125
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Secondary Energy","EJ/yr",344.4951875,"","","","",351.16140625,326.8246875,309.7973125,293.536,285.9231875,289.4746875
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Primary Energy|Biomass|Electricity","EJ/yr",5.497027648,"","","","",8.9787894831875,16.105188616,19.700059008,18.809816302,15.789975822,18.10945472
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","World","Emissions|Kyoto Gases","Mt CO2-equiv/yr",51956.05859375,"","","","",48021.12890625,30634.169921875,19297.2890625,12708.7998046875,7340.2431640625,3156.73388671875
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Emissions|CO2","Mt CO2/yr",1058.42807016458,"","","","",829.2262116232357,370.1184616425338,251.8581390609821,122.6755574655794,43.85656102897068,-7.727224906988079
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Emissions|CH4","Mt CH4/yr",1.766502976417542,"","","","",1.394709944725037,1.056522011756897,0.8057705760002136,0.6966403126716614,0.5878936052322388,0.5071728825569153
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Secondary Energy|Electricity|Gas","EJ/yr",1.382335518402954,"","","","",0.8642029586111909,0.5114016172792969,0.364018376,0.541678948,0.516904608,0.5196329717968751
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.6292194048125,"","","","",0.6977819580000001,0.8896203600000001,0.959721344,1.096760964,1.180672656,1.475316248
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Primary Energy|Gas","EJ/yr",4.33015576171875,"","","","",3.2015380859375,2.29439697265625,1.920948974609375,2.2620810546875,2.3755849609375,2.417472900390625
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Secondary Energy|Electricity|Biomass","EJ/yr",0.219052896,"","","","",0.2095386267953949,0.1834621161315003,0.124876998,0.104513498,0.0860219291015625,0.108569178
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Secondary Energy|Electricity","EJ/yr",4.047852032000001,"","","","",3.446265088,3.15789696,3.340868096,3.924882944,4.020698112,4.605485056
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Secondary Energy|Electricity|Coal","EJ/yr",1.308779880521973,"","","","",0.9688462791453706,0.0684507694370117,0.0134147555,0.0027678758325195,0.00018687840625,0.0009358884760742
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Primary Energy|Oil","EJ/yr",6.8464970703125,"","","","",6.12360205078125,4.41503076171875,3.404156005859375,2.629405029296875,1.861416015625,1.29914501953125
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Primary Energy","EJ/yr",17.453060546875,"","","","",15.4062099609375,12.2766103515625,10.7675302734375,10.1976103515625,9.2682783203125,9.06901953125
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Primary Energy|Coal","EJ/yr",4.74103515625,"","","","",3.770154052734375,1.559864013671875,1.093640991210937,0.8156431884765625,0.5705969848632813,0.3811683044433594
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Primary Energy|Non-Biomass Renewables","EJ/yr",0.6292194048125,"","","","",0.6977819580000001,0.8896203600000001,0.959721344,1.096760964,1.180672656,1.475316248
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Primary Energy|Biomass","EJ/yr",0.6819894022941589,"","","","",1.093290496826172,1.652574110031128,1.557539002418518,1.357302519083023,1.186410641431809,1.132584182977676
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Secondary Energy","EJ/yr",11.29558984375,"","","","",11.0880302734375,9.549486328125,8.7755986328125,8.2091005859375,7.71825390625,7.18622607421875
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Primary Energy|Biomass|Electricity","EJ/yr",0.489420096,"","","","",0.4685497133479024,0.4405651051843262,0.313571796,0.253981368,0.22122466559375,0.28023516
"IMAGE 3.2","SSP2_SPA1_19I_LIRE_LB","Japan","Emissions|Kyoto Gases","Mt CO2-equiv/yr",1125.926025390625,"","","","",885.7951049804688,411.9642944335938,283.9742126464844,149.8975982666016,67.41422271728516,13.2901496887207
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Emissions|CO2","Mt CO2/yr",45171.8828,"","","","",36199.1,25056.33,15186.2,8161.717,2464.797,-1894.876
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Emissions|CH4","Mt CH4/yr",434.533,"","","","",346.8484,286.589,252.2766,237.1888,227.5056,215.6869
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Secondary Energy|Electricity|Gas","EJ/yr",26.9515,"","","","",27.4095,21.2405,12.9144,6.5693,3.8632,3.1154
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",29.0087,"","","","",48.2204,82.2742,126.513,173.8294,220.111,263.1395
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Primary Energy|Gas","EJ/yr",148.8809,"","","","",136.8072,117.4945,96.8899,79.5121,68.4155,59.5919
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Secondary Energy|Electricity|Biomass","EJ/yr",1.220999999999999,"","","","",1.3331,1.531,2.0232,2.7703,3.4888,3.9115
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Secondary Energy|Electricity","EJ/yr",99.9307,"","","","",108.6455,127.687,160.5287,204.6188,252.6502,297.9751
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Secondary Energy|Electricity|Coal","EJ/yr",32.3693,"","","","",20.4942,9.3879,2.4306,0.5851000000000001,0.6953,0.6993
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Primary Energy|Oil","EJ/yr",201.3683,"","","","",205.0606,203.8228,197.6722,184.6149,165.8971,143.1678
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Primary Energy","EJ/yr",602.3692,"","","","",561.9774,535.7079,544.013,593.2942,658.4995,717.8296
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Primary Energy|Coal","EJ/yr",156.2614,"","","","",99.3679,47.8838,13.7819,5.9604,5.6223,5.1344
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Primary Energy|Non-Biomass Renewables","EJ/yr",29.5598,"","","","",49.8363,88.8953,143.932,206.0575,268.6013,328.1139
"REMIND 1.7","ADVANCE_2020_1.5C-2100","World","Primary Energy|Biomass","EJ/yr",57.426,"","","","",60.6158,65.0774,76.3977,98.8458,129.3653,159.765
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Emissions|CO2","Mt CO2/yr",39074.5141,"","","","",31483.6863,24624.149,17025.4139,10425.5144,4634.1134,-1629.0265
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Emissions|CH4","Mt CH4/yr",363.8326,"","","","",307.509,271.9406,240.4512,222.9981,210.2441,199.4636
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Secondary Energy|Electricity|Gas","EJ/yr",25.9368,"","","","",32.9602,31.9617,16.5607,5.2211,3.3038,2.5436
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",27.5693,"","","","",45.4133,78.0853,119.4445,162.6144,206.6,251.939
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Primary Energy|Gas","EJ/yr",128.3546,"","","","",140.2031,136.2148,102.358,69.6952,54.3129,48.6895
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Secondary Energy|Electricity|Biomass","EJ/yr",1.9874,"","","","",2.2902,2.8247,4.0615,6.4684,10.0511,14.0842
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Secondary Energy|Electricity","EJ/yr",96.9513,"","","","",106.1628,126.9799,154.0509,192.6462,242.8043,296.4982
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Secondary Energy|Electricity|Coal","EJ/yr",31.104,"","","","",15.5848,3.2683,0.0642,0.0199,0.0117,0.0079
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Primary Energy|Oil","EJ/yr",193.1992,"","","","",199.3443,201.46,189.7276,165.4823,138.3965,110.2372
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Primary Energy","EJ/yr",560.0525,"","","","",541.7705,537.3468,530.0691,538.1128,579.2583,634.6238
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Primary Energy|Coal","EJ/yr",140.6863,"","","","",79.7908,32.4637,10.5202,2.6657,2.2636,1.8088
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Primary Energy|Non-Biomass Renewables","EJ/yr",27.8781,"","","","",46.5765,83.4908,133.1092,185.1108,236.403,288.7995
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Primary Energy|Biomass","EJ/yr",61.6601,"","","","",67.4658,74.3357,83.2218,102.0331,133.3322,169.4851
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Secondary Energy","EJ/yr",439.0463,"","","","",446.1662,465.9149,473.7897,480.6029,506.2471,547.3608
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Primary Energy|Biomass|Electricity","EJ/yr",5.8001,"","","","",6.524,8.1471,12.0595,19.4359,30.0938,41.7709
"REMIND 2.1","CEMICS_HotellingConst_1p5","World","Emissions|Kyoto Gases","Mt CO2-equiv/yr",54099.2318,"","","","",43996.4075,35813.3239,27155.5402,19917.4259,13845.0272,7353.4927
"REMIND 2.1","CEMICS_HotellingConst_1p5","Japan","Emissions|CO2","Mt CO2/yr",1151.0325,"","","","",920.578,667.2475,429.4201,231.686,91.543,-22.2311
